reference,2502171179,2503982036,2509276000,2509276001,2509276002,2509601031,2509601041,2509601046,2510065008,2510065011,2510065028,2515154130,2517093012,2519899636,2523231023,2551306140,2556921603,2561511149,2563366763,2574179776,2574179777,2588254304,2616644818,2616645036,2619619006,2619619007,2619619009,2619619092,2622736501,2675903221,2675903232,2681813549,2695420972,2695420979,2716884990,2718217747,2718217812,2718217850,2718217928,2718217948,2718218091,2718218442,2721755529,2724679732,2728369621,2731957717,2770939501,2772190739,2791354970,2841412109,2910277695,2911654447,2911658885,2911672189,2911680932,2911685121,2911689423,2911706278,2911728605,2911948674,2915080438,2917530833,2920755722,2920780691,2920829172,2920833842,2920838192,2923862544,2923875786,2923884989,2923893812,649633031,BLIH01.fasta,BLII01.fasta,BLIK01.fasta,GCF_000016425.1_ASM1642v1_genomic,GCF_000018265.1_ASM1826v1_genomic,GCF_000020585.3_ASM2058v3_genomic,GCF_000161795.2_ASM16179v2_genomic,GCF_000264455.2_ASM26445v2_genomic,GCF_000429125.1_ASM42912v1_genomic,GCF_000723205.1_FAGA1_genomic,GCF_000817775.2_ASM81777v2_genomic,GCF_001310225.1_ASM131022v1_genomic,GCF_001767235.1_ASM176723v1_genomic,GCF_001877055.1_ASM187705v1_genomic,GCF_002776575.1_ASM277657v1_genomic,GCF_003054475.1_ASM305447v1_genomic,GCF_003352105.1_ASM335210v1_genomic,GCF_003612775.1_ASM361277v1_genomic,GCF_006385555.1_ASM638555v1_genomic,GCF_008121535.1_ASM812153v1_genomic,GCF_008824145.1_ASM882414v1_genomic,GCF_009176705.1_ASM917670v1_genomic,GCF_009938185.1_ASM993818v1_genomic,GCF_009938225.1_ASM993822v1_genomic,GCF_014023275.1_ASM1402327v1_genomic,GCF_014279975.1_ASM1427997v1_genomic,GCF_014280235.1_ASM1428023v1_genomic,GCF_016803985.1_ASM1680398v1_genomic,GCF_018141105.1_ASM1814110v1_genomic,GCF_018282095.1_ASM1828209v1_genomic,GCF_900141855.1_IMG-taxon_2622736519_genomic,JABTEL01.fasta,JACNMJ01.fasta,JAEPJQ01.fasta,JAFLND01.fasta,JAGJEC01.fasta,LCTZ01.fasta,LQZQ01.fasta,MSMP01.fasta,QFFG01.fasta,QFRI01.fasta,QFZQ01.fasta,RBCJ01.fasta,SZQF01.fasta,VATY01.fasta,VDCS01.fasta,VEVQ02.fasta,VKDC01.fasta,VLNR01.fasta,VTZU01.fasta,WOWS01.fasta,WUDS01.fasta,
2920755722,86.2507546783626,nan,nan,nan,nan,nan,nan,nan,nan,nan,86.8492544642857,87.4,81.988,83.71000000000001,81.85,82.94,82.155,nan,nan,86.27,81.99,83.67,82.31,nan,82.37,nan,nan,82.02999999999999,87.34382575757576,nan,nan,82.77,nan,nan,nan,85.195,83.64722222222223,84.79333333333332,84.5975,82.61500000000001,84.04,84.87,83.79583333333333,nan,85.32,84.435,84.98,nan,82.75,86.8492544642857,81.56,91.20616990498513,91.05194667077107,86.97550428546123,88.27769365933771,86.90723300004011,86.77763095556212,88.03558348756495,87.01761480370278,81.6579166666667,nan,nan,97.46992307692307,90.93938403329656,95.93871393325212,89.01357996282631,88.55972772109513,91.28613843388207,97.2680905882353,87.91336646871063,88.03129640378424,82.31,82.68,nan,82.8,82.675,82.66499999999998,82.60300000000001,nan,86.92999999999999,81.23,82.75,nan,79.62,nan,84.05999999999999,84.5,nan,84.72329365079365,82.835,81.6579166666667,nan,82.17,85.33999999999997,82.07173913043478,81.77833333333332,nan,nan,nan,83.42499999999997,82.93500000000002,86.73999999999997,81.66999999999999,nan,nan,80.33,82.81,82.08,81.815,nan,nan,nan,79.73,nan,81.78,nan,82.87,84.405,nan,93.85,nan,nan,80.48,80.16,
2920780691,86.44332626050421,nan,nan,nan,nan,nan,nan,nan,nan,nan,85.79325723917232,87.47,82.083,81.8425,81.85,82.94,82.155,nan,nan,86.27,81.99,nan,82.31,nan,82.37,nan,nan,82.02999999999999,87.2897619047619,nan,nan,82.77,nan,nan,nan,86.355,85.39666666666668,84.66444444444443,85.5775,82.61500000000001,84.04,84.87,85.48083333333332,nan,85.32,84.435,84.98,nan,82.75,85.79325723917232,81.56,97.68645034595033,96.2548224969475,87.43499322887234,87.15417570275375,87.24521469519917,87.3559020671704,87.32768324207956,86.94118565928467,81.74500000000002,nan,nan,89.5819979116553,98.0594736842105,89.75118281365613,87.48879856278238,88.34160703161783,97.62869887955182,89.77558724432734,86.8793173086702,87.31396342440985,82.31,82.68,nan,82.8,82.675,82.66499999999998,82.60300000000001,nan,86.87499999999999,81.23,82.75,nan,79.62,nan,84.05999999999999,84.77666666666667,nan,84.94642547928262,82.835,81.74500000000002,nan,82.17,85.33999999999997,82.09391304347825,81.80333333333334,nan,nan,nan,83.42499999999997,82.93500000000002,83.72833333333335,81.66999999999999,nan,nan,80.33,82.81,82.08,81.815,nan,nan,nan,79.73,nan,81.78,nan,82.87,84.405,nan,93.85,nan,nan,80.48,80.16,
2920829172,85.79209374999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,86.00356460532932,87.32,81.993,83.765,81.85,82.94,82.15499999999999,nan,nan,86.27,81.99,83.16,82.31,nan,82.37,nan,nan,82.03,87.14287878787879,nan,nan,82.77,nan,nan,nan,86.48,82.96166666666666,84.81666666666666,83.785,82.61500000000001,84.04,84.87,83.22333333333333,nan,85.31,84.435,84.98,nan,82.75,86.00356460532932,81.56,90.92628848982814,90.42585703518111,87.77685749441987,89.12214602746201,87.33568806942816,86.83238946489858,87.8356507847133,87.29866257902228,81.65791666666667,nan,nan,95.92922296626983,90.1015239513917,98.40055346700085,89.02896518404947,88.33623232284532,90.6340618985428,96.01581991057961,87.88429155658177,87.47579933808204,82.31,82.68,nan,82.8,82.675,82.665,82.595,nan,86.93,81.23,82.75,nan,79.62,nan,84.06000000000002,82.485,nan,84.16684722222222,82.83500000000001,81.65791666666667,nan,82.17,85.33999999999999,82.13,81.83083333333332,nan,nan,nan,83.42499999999998,82.93499999999999,86.74666666666661,81.66999999999999,nan,nan,80.33,82.81,82.08,81.815,nan,nan,nan,79.73,nan,81.78,nan,82.87,84.405,nan,93.85,nan,nan,80.48,80.16,
2920833842,86.12940842490842,nan,nan,nan,nan,nan,nan,nan,nan,nan,85.8137418361284,87.46,82.148,83.86,81.85,82.94,82.25,nan,nan,85.84,82.07,nan,82.69,nan,83.14,nan,nan,82.125,85.83493055555554,nan,nan,82.77,nan,nan,nan,86.23666666666666,83.0338888888889,84.59666666666668,85.51,82.9,84.17,85.29,84.74888888888891,nan,85.39500000000001,82.78,84.25,nan,80.055,85.8137418361284,81.645,88.9537264458687,88.82392425918387,87.46638690880413,96.96430345117842,86.95709167163034,87.2865175616325,88.06008740198266,88.17044915780029,81.72833333333331,nan,nan,90.02735530682588,88.77298015278211,89.29271335285388,99.06105938697318,96.9235761438899,88.98550408562025,89.63500754081818,87.6313770758747,88.05220032230763,82.21,82.93,nan,83.06,83.13,83.115,82.49199999999999,nan,87.11500000000001,81.23,80.34,nan,79.51,nan,81.915,84.64,nan,84.4147380952381,82.925,81.72833333333331,nan,82.35,85.23000000000002,82.02782608695652,81.91416666666665,nan,nan,nan,82.28,82.955,86.81,81.74499999999999,nan,nan,80.33,81.85499999999999,82.155,79.25,nan,nan,nan,79.73,nan,81.85499999999999,nan,82.87,83.63499999999999,nan,93.89,nan,nan,80.48,80.05,
2920838192,86.04760327767471,nan,nan,nan,nan,nan,nan,nan,nan,nan,85.47521087801087,87.46,82.148,83.86,81.85,82.94,82.25,nan,nan,85.84,82.07,nan,82.69,nan,83.14,nan,nan,82.125,86.63473484848484,nan,nan,82.77,nan,nan,nan,86.26333333333332,83.0161111111111,84.59666666666668,85.51,81.505,84.17,85.29,86.45666666666668,nan,85.39500000000001,82.78,84.25,nan,80.055,85.47521087801087,81.645,87.91994530829153,87.86290452210795,86.53243537787935,97.03647753960716,86.49365940656564,87.62065143721374,87.0579569338343,88.22100184106199,81.72833333333331,nan,nan,88.36652705157655,87.92211585638938,87.7124186326227,97.04763147960333,99.55382857142858,87.92948648991913,88.14486081376585,86.45258614494969,87.08628517000358,82.21,82.93,nan,83.06,83.13,83.115,82.49199999999999,nan,87.11500000000001,81.23,80.34,nan,79.51,nan,81.915,84.64,nan,84.58556336996337,82.925,81.72833333333331,nan,82.35,85.23000000000002,82.02782608695652,81.91416666666665,nan,nan,nan,82.28,82.955,86.79000000000002,81.74499999999999,nan,nan,80.33,81.85499999999999,82.155,79.25,nan,nan,nan,79.73,nan,81.85499999999999,nan,82.87,83.63499999999999,nan,93.89,nan,nan,80.48,80.05,
2923862544,85.59936507936509,nan,nan,nan,nan,nan,nan,nan,nan,nan,86.18106260442772,87.47,82.083,81.7175,81.85,82.94,82.155,nan,nan,86.27,81.99,nan,82.31,nan,82.37,nan,nan,82.02999999999999,86.43486428571427,nan,nan,82.77,nan,nan,nan,86.355,84.67611111111113,84.66444444444443,85.5775,82.61500000000001,84.04,84.87,85.47333333333333,nan,85.32,84.435,84.98,nan,82.75,86.18106260442772,81.56,98.25950520833332,95.31053348119606,88.36066540068072,89.5314720655242,88.07730774871585,88.42562910167914,88.49419638553633,88.16590400839249,81.74500000000002,nan,nan,91.44309648287756,98.42333492063493,91.17454454373225,89.56012166594665,89.65562611377119,98.17588541666667,90.85708798132764,88.52862317408369,88.3819951969496,82.31,82.68,nan,82.8,82.675,82.66499999999998,82.60300000000001,nan,86.87499999999999,81.23,82.75,nan,79.62,nan,84.05999999999999,84.77666666666667,nan,85.24325162337664,82.835,81.74500000000002,nan,82.17,85.33999999999997,82.1078260869565,81.80333333333334,nan,nan,nan,83.42499999999997,82.93500000000002,83.72833333333335,81.66999999999999,nan,nan,80.33,82.81,82.08,81.815,nan,nan,nan,79.73,nan,81.78,nan,82.87,84.405,nan,93.85,nan,nan,80.48,80.16,
2923875786,86.3722201872202,nan,nan,nan,nan,nan,nan,nan,nan,nan,86.59644179894181,87.4,81.988,83.71000000000001,81.85,82.94,82.155,nan,nan,86.27,81.99,nan,82.31,nan,82.37,nan,nan,82.02999999999999,87.3017361111111,nan,nan,82.77,nan,nan,nan,85.195,83.42333333333332,84.79333333333332,84.5975,82.61500000000001,84.04,84.87,83.83666666666666,nan,85.32,84.435,84.98,nan,82.75,86.59644179894181,81.56,90.18096432084542,90.50184472654381,87.2968109641756,87.72944774001351,86.44567522379651,87.12598151063762,87.08825895497341,87.11189293674987,81.6579166666667,nan,nan,97.64900053565964,89.90419699650282,96.2915062116703,88.09190174063971,88.84599348242173,90.13148722580524,97.2390761904762,87.38502546777548,87.23358873386097,82.31,82.68,nan,82.8,82.675,82.66499999999998,82.60300000000001,nan,86.92999999999999,81.23,82.75,nan,79.62,nan,84.05999999999999,84.5,nan,84.3591341991342,82.835,81.6579166666667,nan,82.17,85.33999999999997,82.07173913043478,81.77833333333332,nan,nan,nan,83.42499999999997,82.93500000000002,86.73999999999997,81.66999999999999,nan,nan,80.33,82.81,82.08,81.815,nan,nan,nan,79.73,nan,81.78,nan,82.87,84.405,nan,93.85,nan,nan,80.48,80.16,
2923884989,85.84651477146043,nan,nan,nan,nan,nan,nan,nan,nan,nan,85.86977843915344,86.3,82.34200000000001,83.70500000000001,81.85,85.44,82.15499999999999,nan,nan,86.27,81.99,nan,82.31,nan,82.37,nan,nan,82.03,84.72971666666666,nan,nan,82.77,nan,nan,nan,86.315,85.58666666666666,84.31777777777779,83.975,82.86500000000001,84.14,84.87,85.91499999999999,nan,85.4,84.575,84.98,nan,84.58,85.86977843915344,81.56,87.5215854124821,87.56082055509499,86.93043027534901,87.80718921612456,87.05246762846356,86.87738584508216,97.44552359119143,86.68406749756093,81.77,nan,nan,87.50433160470345,87.61622552055326,87.95921339617375,87.73128029779178,87.3211627916328,87.58222008606123,88.04151160791625,99.1266,97.44867556088839,83.49,82.93,nan,83.06,82.675,82.665,82.69500000000001,nan,87.0,82.55,84.58,nan,80.25,nan,84.06000000000002,84.90666666666668,nan,84.53089417989418,82.83500000000001,81.77,nan,82.17,85.42999999999998,81.93391304347828,81.67000000000002,nan,nan,nan,82.47999999999999,79.1775,87.60666666666667,81.66999999999999,nan,nan,81.56,82.14,79.38,81.925,nan,nan,nan,80.56,nan,79.4,nan,82.87,85.27,nan,93.85,nan,nan,81.42,80.88,
2923893812,86.26905753968255,nan,nan,nan,nan,nan,nan,nan,nan,nan,85.88667625231912,86.37,82.34200000000001,83.70500000000001,81.85,83.0,82.15499999999999,nan,nan,86.27,81.99,nan,82.31,nan,82.37,nan,nan,82.03,85.26634615384614,nan,nan,82.77,nan,nan,nan,86.295,85.46333333333334,84.34111111111112,84.2625,82.86500000000001,84.14,84.87,86.86000000000001,nan,85.4,84.575,84.98,nan,84.58,85.88667625231912,81.56,87.39175762573639,87.14149326446238,87.09446231329905,87.67936084520545,86.67238851942254,87.1190343978702,99.1086087962963,87.04329613813107,81.77,nan,nan,88.58355168263274,87.4211610555274,88.19650499339843,87.80622632851599,87.42238589455887,87.40144581369958,88.53996514412785,97.43610635517364,98.87249999999999,83.49,82.93,nan,83.06,82.675,82.665,82.69500000000001,nan,86.96499999999999,82.55,84.58,nan,80.25,nan,84.06000000000002,84.93,nan,83.5221111111111,82.83500000000001,81.77,nan,82.17,85.42999999999998,81.93391304347828,81.67000000000002,nan,nan,nan,82.47999999999999,82.93499999999999,87.62666666666665,81.66999999999999,nan,nan,81.56,82.14,79.38,81.925,nan,nan,nan,80.56,nan,79.4,nan,82.87,85.27,nan,93.85,nan,nan,81.42,80.88,
649633031,82.55,80.81800000000001,nan,nan,nan,80.77666666666667,84.33099999999999,85.23499999999999,80.52199999999999,nan,82.31999999999996,nan,79.71279999999999,nan,90.7054545454546,91.69538461538461,89.24155555555555,83.47,nan,nan,84.6065957446808,nan,83.71266666666666,nan,82.27400000000002,85.02,85.26899999999999,89.44102564102563,83.23,84.069,84.069,89.01813333333332,nan,nan,87.308,82.96399999999998,81.08,nan,82.02200000000002,nan,nan,nan,83.13000000000002,nan,nan,nan,84.17499999999998,89.28378378378376,89.78438596491232,82.31999999999996,86.41267857142859,82.31,82.31,81.42,82.21,81.42,81.42,83.49,81.42,nan,88.17933333333333,85.7325,82.31,82.31,82.31,82.21,82.21,82.31,82.31,83.49,83.49,98.36427061310798,87.5088,88.47555555555556,89.16550000000002,82.45700000000002,82.42200000000001,nan,90.10000000000002,88.26399999999997,90.48647058823529,89.60894736842107,91.87999999999998,89.78966666666663,79.582,85.87000000000002,81.89,79.13400000000004,84.38000000000002,82.32200000000003,nan,88.412,nan,nan,nan,nan,83.94133333333333,80.59199999999998,80.41200000000002,82.42200000000001,84.92399999999998,85.0,90.14299999999996,89.84719298245611,88.3208,87.27499999999999,88.136875,87.66615384615385,88.33172413793103,84.82466666666666,87.34615384615384,88.36896551724139,86.60739130434784,84.80866666666667,86.84,87.779375,88.10641025641026,88.2969230769231,89.5137037037037,84.968,89.25684210526317,89.3176923076923,86.69428571428573,90.35360655737703,
BLIH01.fasta,81.89,80.9025,nan,nan,87.11,82.84,85.73722222222221,83.22999999999999,84.17,nan,86.38,nan,85.315,89.585,84.60125000000001,86.68071428571429,87.94399999999999,81.34,nan,84.84333333333335,86.92666666666666,nan,84.88,nan,84.67,nan,85.97,87.49374999999999,86.01,nan,nan,85.97770833333333,nan,nan,84.4925,88.575,83.5,nan,nan,84.08666666666666,83.91333333333334,82.90666666666667,83.38,nan,86.71166666666666,86.91833333333334,nan,84.89764285714284,85.47634615384617,86.38,87.95625,82.68,82.68,82.7,82.93,82.57,82.7,82.93,82.7,85.57374999999999,87.94500000000001,85.36333333333334,82.68,82.68,82.68,82.93,82.93,82.68,82.68,82.93,82.93,84.672375,99.6564403292181,93.18386521660968,87.38670838901359,82.44,82.8,87.43953698439852,83.75,86.41,87.1625,85.40904761904763,82.64,87.86023809523807,83.91,82.29,nan,84.37,83.33333333333333,82.8,85.57374999999999,84.73400000000001,nan,85.66090909090909,85.27214583333333,85.42833333333334,85.74333333333334,84.47,83.11,83.46,82.1,89.25999999999999,87.52000000000001,84.53541666666668,87.00212121212122,88.70729166666666,88.23666666666668,89.20124999999999,88.03333333333335,85.05000000000001,85.91744047619048,85.35409090909091,84.49156862745099,85.08666666666666,87.03999999999999,85.54208333333332,87.58083333333333,87.45166666666667,85.58125,84.25,88.544,87.818,85.53044871794872,86.07515151515152,
BLII01.fasta,nan,nan,nan,nan,nan,nan,84.055,nan,nan,nan,nan,nan,81.625,nan,86.12583333333332,85.64277777777778,88.05250000000001,nan,nan,82.33,85.33666666666666,nan,84.86,nan,nan,nan,nan,89.50999999999999,nan,nan,nan,84.73125,nan,nan,87.32,nan,nan,nan,nan,82.64,82.4,82.26,nan,nan,83.86727272727272,85.67333333333333,nan,84.79513513513513,85.40666666666668,nan,89.83333333333333,nan,nan,nan,nan,nan,nan,nan,nan,85.55375000000001,87.01944444444443,86.85499999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,84.393,93.14217225358574,99.94089965397923,87.38346207023653,nan,nan,86.2464011288634,nan,nan,85.15666666666665,84.93492424242423,nan,87.19638888888888,nan,nan,nan,nan,nan,nan,85.55375000000001,nan,nan,85.1531746031746,83.59794444444445,83.16879166666666,nan,nan,nan,nan,nan,nan,88.64444444444445,84.74097222222221,86.42148148148148,86.09809523809524,88.2225,90.86,88.3425,82.24,85.54276515151516,85.26491666666666,84.05729166666667,87.39,90.015,86.04428571428572,87.19666666666666,88.16866666666667,87.32388888888889,85.205,90.91333333333333,86.17,85.53818181818181,85.4247435897436,
BLIK01.fasta,82.02,85.32249999999999,nan,nan,87.11,84.725,82.078,85.8,86.63,87.11,82.27,81.8,85.783,89.295,88.1575,87.945,89.4875,84.06,nan,84.6825,88.80562499999999,nan,82.9675,nan,82.355,nan,85.97,89.19,86.01,83.08,82.85,89.7975,nan,nan,83.75833333333334,83.11,83.245,83.75,82.64,84.46,84.38,83.29666666666667,82.81,nan,85.41738095238097,87.07,82.66,88.32333333333332,91.36875,82.27,88.8775,82.8,82.8,82.82,83.06,82.7,82.82,83.06,82.82,84.95375,89.335,85.42444444444443,82.8,82.8,82.8,83.06,83.06,82.8,82.8,83.06,83.06,89.16550000000001,87.59587885902454,87.98192403420167,99.70354679802955,82.12,82.35,87.57805181425825,85.35,84.345,89.875,91.24784722222222,83.22,90.42416666666668,85.4,81.64500000000001,82.84,86.965,83.46333333333332,82.25,84.95375,86.68100000000001,81.494,85.94592592592595,84.66726666666666,84.72837037037037,86.60666666666665,85.43,84.88000000000001,82.30357142857143,82.49000000000001,83.88,88.17250000000001,88.43833333333333,88.48722222222221,91.49,89.3275,88.9375,89.3125,83.19166666666668,91.95777777777778,88.50999999999999,91.5925,83.24333333333334,88.7975,89.23166666666667,89.84,89.14333333333333,91.49000000000001,83.31333333333335,88.44000000000001,87.63666666666666,90.76499999999999,90.18166666666667,
GCF_000016425.1_ASM1642v1_genomic,83.275,83.82499999999999,nan,nan,nan,80.39999999999999,nan,81.32,82.29,81.43,83.30499999999999,nan,82.20200000000003,83.22333333333334,nan,81.43,85.71,81.43,nan,82.77,83.21,83.6,84.71999999999998,nan,84.81,nan,85.98,82.06,82.35,83.66,83.6,81.9,nan,nan,nan,nan,83.18,nan,nan,80.15999999999998,81.06,82.2,82.82,nan,82.04,83.2,85.795,84.89,82.74,83.30499999999999,81.71,82.675,82.675,83.13,83.13,83.04,83.13,82.675,83.13,82.53374999999998,83.3,82.98,82.675,82.675,82.675,83.13,83.13,82.675,82.675,82.675,82.675,85.114,82.44,nan,82.11,87.71831325301208,88.85636627906983,82.18200000000002,83.33500000000002,82.24833333333335,82.89,82.84499999999998,82.71,86.54,80.65333333333332,87.28507246376813,nan,81.435,82.28333333333333,86.37271493212677,82.53374999999998,81.28,86.70267605633799,81.77,81.5027272727273,81.05999999999999,81.45666666666666,82.42500000000001,82.695,87.45183673469387,86.37772727272726,84.95000000000002,81.71,83.84,83.45,82.38,82.89,86.26,82.8,83.02,83.87,85.16,82.74,nan,82.53,83.21,85.44,82.5,82.53,nan,85.71,85.16,83.75,83.63,
GCF_000018265.1_ASM1826v1_genomic,83.11,83.82499999999999,nan,nan,nan,80.39999999999999,nan,81.18,82.29,80.72,83.135,nan,82.20200000000003,83.20333333333333,nan,81.79,82.62,81.4,nan,83.59,82.71999999999997,83.07,84.675,nan,84.76499999999999,nan,86.34999999999998,82.42,82.35,85.46999999999998,85.41000000000001,82.08,nan,nan,nan,nan,83.18,nan,nan,80.15999999999998,81.369,82.34000000000002,82.82,nan,82.15,83.33,85.825,81.43,83.10000000000001,83.135,82.42,82.66499999999999,82.66499999999999,83.11500000000001,83.11500000000001,83.02999999999999,83.11500000000001,82.66499999999999,83.11500000000001,82.66375000000004,83.66,82.98,82.66499999999999,82.66499999999999,82.66499999999999,83.11500000000001,83.11500000000001,82.66499999999999,82.66499999999999,82.66499999999999,82.66499999999999,84.238,82.8,nan,82.34333333333333,88.85814742967996,88.75996047430831,82.31199999999998,83.35000000000001,82.25000000000001,83.24,83.1975,82.71,82.52999999999999,80.53333333333335,86.21102272727272,nan,81.305,82.48999999999998,86.51334242837648,82.66375000000004,81.13799999999999,86.80929577464786,81.88000000000005,81.49545454545455,81.14,80.70333333333333,82.49,82.815,88.01079545454546,86.08874999999999,84.77,82.42,84.19,84.04,82.74,83.24,82.59,83.14999999999999,83.18,84.23,81.61,83.1,nan,82.89,83.57,82.24,82.86,83.48666666666666,nan,82.14,81.43,84.11,83.99,
GCF_000020585.3_ASM2058v3_genomic,82.269,88.15500000000002,nan,nan,87.11,82.59200000000003,81.12,88.11,89.29799999999999,86.962,84.26900000000006,82.792,87.29239999999993,88.903,nan,nan,nan,nan,nan,83.963,nan,86.61,83.726,nan,82.896,nan,nan,nan,83.79400000000001,83.616,83.398,nan,nan,nan,83.162,83.00399999999999,83.17800000000001,84.028,84.68000000000002,84.37400000000002,83.74399999999996,83.36866666666668,83.52400000000002,nan,86.73677419354838,88.85727272727271,83.41799999999999,80.472,nan,84.26900000000006,nan,82.59500000000001,82.59500000000001,82.402,82.326,82.352,82.402,82.69500000000001,82.402,88.57222222222222,81.20400000000001,82.19454545454545,82.59500000000001,82.59500000000001,82.59500000000001,82.49199999999999,82.49199999999999,82.59500000000001,82.59500000000001,82.69500000000001,82.69500000000001,nan,86.48577413479055,85.87949999999998,86.5166981132075,82.17800000000003,82.30799999999999,97.07361256544503,81.76199999999999,83.94099999999997,nan,nan,81.34,nan,86.68199999999999,81.26599999999999,83.44200000000002,89.29999999999997,82.85666666666671,82.048,88.57222222222222,88.35359999999999,81.89759999999997,89.11826923076924,87.17410852713175,87.08485714285712,87.20999999999998,81.194,82.13400000000001,81.6214285714286,83.17,83.97299999999997,81.81999999999998,80.928,81.226,nan,81.186,81.15,80.968,80.566,81.774,80.74199999999999,nan,82.92,80.512,80.908,nan,84.69800000000001,nan,79.766,80.992,80.29400000000001,nan,nan,
GCF_000161795.2_ASM16179v2_genomic,nan,85.64375000000001,nan,nan,nan,87.57944444444446,82.26,86.40499999999999,87.32000000000002,87.99000000000001,nan,nan,84.96600000000001,89.08500000000001,nan,86.54,80.72,nan,nan,83.69,81.52,nan,84.95500000000001,nan,84.88499999999999,nan,87.5,80.65,nan,86.99,86.82,80.25,nan,nan,nan,86.21,nan,nan,nan,79.7,81.77999999999999,79.9,nan,nan,82.28,80.15,85.215,82.15,81.15999999999998,nan,80.83,nan,nan,nan,nan,nan,nan,nan,nan,81.47874999999999,82.43,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,90.10000000000002,83.75,nan,85.35,83.33500000000002,83.35000000000001,81.76799999999999,91.85551724137936,nan,82.43,82.3425,89.64,80.62,87.025,81.75499999999998,nan,87.65249999999999,nan,83.57,81.47874999999999,88.12433333333337,82.838,82.52,81.550625,80.79599999999998,86.5775,89.11,87.02525252525251,83.5892857142857,81.12749999999997,nan,80.83,82.07,81.52,81.52,80.98,80.76,80.15,82.71,82.43,80.25,80.98,84.24,81.26,81.7,80.25,85.56,84.96,84.88,85.75,85.22,81.34,81.7,
GCF_000264455.2_ASM26445v2_genomic,86.31736111111111,nan,nan,nan,nan,82.84,78.86,nan,nan,82.13,86.83343076923079,87.83,82.46750000000002,83.62750000000001,nan,nan,nan,nan,nan,84.2875,nan,nan,84.2,nan,84.12,nan,85.19,nan,86.505,83.4,82.92,nan,nan,nan,nan,84.88228896103897,86.52341517857143,85.71611904761905,85.40539285714287,82.37428571428572,84.07249999999999,82.5874074074074,85.23430303030302,nan,84.6075,83.01,84.12,nan,nan,86.83343076923079,nan,86.875,86.875,85.87750000000001,87.11500000000001,85.0875,85.90000000000002,86.96499999999999,85.04416666666667,82.81656250000002,nan,nan,86.93,86.875,86.93,87.11500000000001,87.11500000000001,86.875,86.93,87.0,86.96499999999999,88.264,86.41000000000001,nan,84.345,82.245,82.25,83.94099999999999,nan,89.9466857142857,nan,nan,81.54,nan,nan,82.59454545454547,86.58999999999999,82.37,86.55333333333334,82.52452380952381,82.81656250000002,86.04,83.24,82.8075,84.7154347826087,84.75416666666666,nan,nan,80.82,82.17214285714284,82.35117933723198,88.79,nan,nan,nan,nan,nan,nan,nan,80.92,nan,nan,nan,80.67,nan,nan,nan,nan,nan,81.95,nan,nan,nan,nan,
GCF_000429125.1_ASM42912v1_genomic,81.62,81.9725,nan,nan,nan,81.17,83.47666666666667,81.69,81.92,nan,81.62,nan,82.432,nan,88.14356250000002,88.15,84.98750000000001,80.91,nan,nan,88.67125,nan,81.76333333333334,nan,81.34666666666666,81.87,85.35499999999999,87.25199999999998,82.55,82.6,82.68,89.18694444444445,nan,nan,87.21777777777777,82.83,81.37,nan,81.47,nan,nan,nan,81.49,nan,nan,nan,85.17500000000001,88.57000000000001,89.22,81.62,89.69,81.23,81.23,79.68,81.23,79.59,79.68,82.55,79.68,nan,89.44875,85.29333333333334,81.23,81.23,81.23,81.23,81.23,81.23,81.23,82.55,82.55,90.9596,85.29666666666667,86.48499999999999,88.38666666666666,81.91000000000001,81.89999999999999,nan,82.43,nan,97.75627838827842,86.50708333333331,82.61,89.59468749999999,82.07,82.42,81.16,81.62,83.81,82.02666666666666,nan,87.152,nan,nan,nan,nan,82.04666666666667,82.28,81.8,83.85000000000001,82.94,80.74,87.5575,91.22,89.354,86.934,87.3725,90.17999999999999,90.22666666666665,84.83250000000001,87.53333333333332,89.78791666666666,86.34666666666665,83.62,89.26333333333332,89.68699999999998,87.78,90.72840000000001,91.65625,83.52,86.672,90.58666666666666,89.06833333333334,89.65642857142858,
